Time_Frame,TM_Srvc_Type,Time_Frame_Yr,Time_Frame_Mth,Bene_Geo_Desc,Bene_Mdcd_Mdcr_Enrl_Stus,Bene_Race_Desc,Bene_Sex_Desc,Bene_Mdcr_Entlmt_Stus,Bene_Age_Desc,Bene_RUCA_Desc,TM_Bene_Cnt,Tot_Bene_Cnt,TM_Bene_Pct
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Nevada,All,All,All,All,All,All,34624,177756,0.194783861
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Nevada,All,All,All,All,All,Rural,3281,20004,0.1640171966
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Nevada,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Nevada,All,All,All,All,All,Urban,31312,157517,0.1987848931
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Nevada,All,All,All,All,Less than 65,All,7343,23800,0.3085294118
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Nevada,All,All,All,Disabled,All,All,6863,21980,0.3122383985
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Nevada,All,All,All,ESRD,All,All,1054,3872,0.2722107438
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Nevada,All,All,Female,All,All,All,20654,100085,0.2063645901
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Nevada,All,All,Male,All,All,All,13970,77671,0.1798612095
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Nevada,All,American Indian / Alaska Native,All,All,All,All,189,901,0.2097669256
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Nevada,All,Asian,All,All,All,All,2030,10352,0.1960973725
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Nevada,All,Black/African American,All,All,All,All,3978,16981,0.234261822
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Nevada,All,Hispanic,All,All,All,All,4295,20094,0.2137453966
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Nevada,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Nevada,All,White,All,All,All,All,23171,124482,0.1861393615
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Nevada,Medicare & Medicaid,All,All,All,All,All,8567,31828,0.2691655146
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Nevada,Medicare Only,All,All,All,All,All,26057,145928,0.1785606601
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Hampshire,All,All,All,Aged,All,All,16208,72935,0.2222252691
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Hampshire,All,All,All,All,65-74,All,9043,39022,0.2317410691
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Hampshire,All,All,All,All,75-84,All,5138,24465,0.2100143062
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Hampshire,All,All,All,All,85 and over,All,2114,9980,0.2118236473
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Hampshire,All,All,All,All,All,All,22937,88297,0.2597710001
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Hampshire,All,All,All,All,All,Rural,8683,36392,0.2385963948
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Hampshire,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Hampshire,All,All,All,All,All,Urban,14197,51716,0.2745185242
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Hampshire,All,All,All,All,Less than 65,All,6642,14830,0.4478759272
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Hampshire,All,All,All,Disabled,All,All,6565,14484,0.4532587683
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Hampshire,All,All,All,ESRD,All,All,164,878,0.1867881549
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Hampshire,All,All,Female,All,All,All,14641,50682,0.2888796811
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Hampshire,All,All,Male,All,All,All,8296,37615,0.2205503124
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Hampshire,All,American Indian / Alaska Native,All,All,All,All,16,47,0.3404255319
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Hampshire,All,Asian,All,All,All,All,104,486,0.2139917695
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Hampshire,All,Black/African American,All,All,All,All,160,570,0.2807017544
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Hampshire,All,Hispanic,All,All,All,All,356,1181,0.3014394581
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Hampshire,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Hampshire,All,White,All,All,All,All,21604,83207,0.2596416167
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Hampshire,Medicare & Medicaid,All,All,All,All,All,5915,14543,0.4067248848
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Hampshire,Medicare Only,All,All,All,All,All,17022,73754,0.230794262
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Jersey,All,All,All,Aged,All,All,107242,536304,0.1999649453
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Jersey,All,All,All,All,65-74,All,58101,270546,0.2147546073
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Jersey,All,All,All,All,75-84,All,35995,188689,0.1907636375
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Jersey,All,All,All,All,85 and over,All,14392,84708,0.169901308
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Jersey,All,All,All,All,All,All,134561,619670,0.2171494505
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Jersey,All,All,All,All,All,Rural,1743,7173,0.2429945629
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Jersey,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Jersey,All,All,All,All,All,Urban,132725,611585,0.217018076
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Jersey,All,All,All,All,Less than 65,All,26073,75727,0.3443025605
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Jersey,All,All,All,Disabled,All,All,25290,71204,0.3551766755
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Jersey,All,All,All,ESRD,All,All,2029,12162,0.1668311133
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Jersey,All,All,Female,All,All,All,83232,356963,0.2331670229
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Jersey,All,All,Male,All,All,All,51329,262707,0.1953849726
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Jersey,All,American Indian / Alaska Native,All,All,All,All,56,253,0.2213438735
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Jersey,All,Asian,All,All,All,All,5701,25312,0.2252291403
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Jersey,All,Black/African American,All,All,All,All,16623,73618,0.2258007553
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Jersey,All,Hispanic,All,All,All,All,15898,68150,0.2332795304
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Jersey,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Jersey,All,White,All,All,All,All,92451,434198,0.2129235971
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Jersey,Medicare & Medicaid,All,All,All,All,All,29023,110420,0.2628418765
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Jersey,Medicare Only,All,All,All,All,All,105538,509250,0.2072420226
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Mexico,All,All,All,Aged,All,All,30985,106550,0.2908024402
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Mexico,All,All,All,All,65-74,All,18119,59613,0.3039437707
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Mexico,All,All,All,All,75-84,All,9914,36047,0.2750298222
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Mexico,All,All,All,All,85 and over,All,3271,12460,0.2625200642
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Mexico,All,All,All,All,All,All,40835,130690,0.3124569592
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Mexico,All,All,All,All,All,Rural,10844,39270,0.2761395467
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Mexico,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Mexico,All,All,All,All,All,Urban,29875,91081,0.328004743
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Mexico,All,All,All,All,Less than 65,All,9531,22570,0.4222862206
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Mexico,All,All,All,Disabled,All,All,9123,20937,0.4357357788
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Mexico,All,All,All,ESRD,All,All,727,3203,0.2269747112
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Mexico,All,All,Female,All,All,All,24958,75387,0.3310650377
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Mexico,All,All,Male,All,All,All,15877,55303,0.2870911162
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Mexico,All,American Indian / Alaska Native,All,All,All,All,1803,6520,0.2765337423
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Mexico,All,Asian,All,All,All,All,344,1068,0.3220973783
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Mexico,All,Black/African American,All,All,All,All,762,2198,0.3466787989
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Mexico,All,Hispanic,All,All,All,All,14606,44131,0.33096916
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Mexico,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Mexico,All,White,All,All,All,All,22510,74100,0.3037786775
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Mexico,Medicare & Medicaid,All,All,All,All,All,14466,38775,0.3730754352
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New Mexico,Medicare Only,All,All,All,All,All,26369,91915,0.2868846217
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New York,All,All,All,Aged,All,All,263511,1199836,0.2196225151
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New York,All,All,All,All,65-74,All,146234,624563,0.2341381094
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New York,All,All,All,All,75-84,All,83710,407177,0.2055862684
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New York,All,All,All,All,85 and over,All,35887,183191,0.1958993619
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New York,All,All,All,All,All,All,349635,1417093,0.2467269262
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New York,All,All,All,All,All,Rural,33743,132875,0.2539454374
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New York,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New York,All,All,All,All,All,Urban,315707,1283598,0.2459547304
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New York,All,All,All,All,Less than 65,All,83804,202162,0.4145388352
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New York,All,All,All,Disabled,All,All,82066,192775,0.4257087278
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New York,All,All,All,ESRD,All,All,4058,24482,0.1657544318
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New York,All,All,Female,All,All,All,217262,822795,0.2640536221
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New York,All,All,Male,All,All,All,132373,594298,0.2227384242
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New York,All,American Indian / Alaska Native,All,All,All,All,682,2270,0.3004405286
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New York,All,Asian,All,All,All,All,26099,91059,0.2866163696
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New York,All,Black/African American,All,All,All,All,44146,180952,0.2439652505
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New York,All,Hispanic,All,All,All,All,49718,177426,0.2802182318
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New York,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New York,All,White,All,All,All,All,216122,910354,0.2374043504
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New York,Medicare & Medicaid,All,All,All,All,All,156214,491953,0.317538464
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,New York,Medicare Only,All,All,All,All,All,193421,925140,0.2090721404
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Carolina,All,All,All,Aged,All,All,90097,606051,0.1486624063
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Carolina,All,All,All,All,65-74,All,52048,334211,0.1557339525
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Carolina,All,All,All,All,75-84,All,28844,206510,0.1396736236
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Carolina,All,All,All,All,85 and over,All,10608,73985,0.1433804149
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Carolina,All,All,All,All,All,All,124700,742322,0.1679863994
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Carolina,All,All,All,All,All,Rural,31760,208910,0.1520271887
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Carolina,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Carolina,All,All,All,All,All,Urban,92767,532380,0.1742495962
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Carolina,All,All,All,All,Less than 65,All,33200,127616,0.2601554664
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Carolina,All,All,All,Disabled,All,All,31748,119190,0.2663646279
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Carolina,All,All,All,ESRD,All,All,2855,17081,0.1671447808
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Carolina,All,All,Female,All,All,All,80368,437104,0.1838647095
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Carolina,All,All,Male,All,All,All,44332,305218,0.1452470038
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Carolina,All,American Indian / Alaska Native,All,All,All,All,705,4519,0.1560079664
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Carolina,All,Asian,All,All,All,All,929,6015,0.1544472153
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Carolina,All,Black/African American,All,All,All,All,27720,158071,0.1753642351
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Carolina,All,Hispanic,All,All,All,All,2332,12807,0.1820879207
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Carolina,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Carolina,All,White,All,All,All,All,90645,546507,0.1658624684
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Carolina,Medicare & Medicaid,All,All,All,All,All,35577,160564,0.2215751974
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Carolina,Medicare Only,All,All,All,All,All,89123,581758,0.1531960025
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Dakota,All,All,All,Aged,All,All,1958,29604,0.0661397108
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Dakota,All,All,All,All,65-74,All,995,14556,0.0683566914
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Dakota,All,All,All,All,75-84,All,630,10239,0.0615294462
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Dakota,All,All,All,All,85 and over,All,375,5156,0.0727307991
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Dakota,All,All,All,All,All,All,2921,34298,0.0851653158
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Dakota,All,All,All,All,All,Rural,1560,17944,0.0869371378
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Dakota,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Dakota,All,All,All,All,All,Urban,1359,16338,0.0831803158
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Dakota,All,All,All,All,Less than 65,All,921,4347,0.2118702553
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Dakota,All,All,All,Disabled,All,All,875,4101,0.2133625945
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Dakota,All,All,All,ESRD,All,All,88,593,0.1483979764
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Dakota,All,All,Female,All,All,All,1834,19455,0.0942688255
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Dakota,All,All,Male,All,All,All,1087,14843,0.0732331739
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Dakota,All,American Indian / Alaska Native,All,All,All,All,138,1076,0.1282527881
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Dakota,All,Asian,All,All,All,All,12,104,0.1153846154
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Dakota,All,Black/African American,All,All,All,All,34,220,0.1545454545
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Dakota,All,Hispanic,All,All,All,All,43,266,0.1616541353
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Dakota,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Dakota,All,White,All,All,All,All,2622,31979,0.0819913068
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Dakota,Medicare & Medicaid,All,All,All,All,All,1079,5504,0.1960392442
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,North Dakota,Medicare Only,All,All,All,All,All,1842,28794,0.0639716608
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Ohio,All,All,All,Aged,All,All,118698,679281,0.1747406449
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Ohio,All,All,All,All,65-74,All,67074,356493,0.1881495569
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Ohio,All,All,All,All,75-84,All,37882,232984,0.1625948563
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Ohio,All,All,All,All,85 and over,All,15214,98943,0.1537652992
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Ohio,All,All,All,All,All,All,168416,828132,0.2033685451
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Ohio,All,All,All,All,All,Rural,37080,187608,0.1976461558
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Ohio,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Ohio,All,All,All,All,All,Urban,131231,640013,0.2050442725
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Ohio,All,All,All,All,Less than 65,All,48246,139712,0.3453246679
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Ohio,All,All,All,Disabled,All,All,46970,133172,0.3527017691
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Ohio,All,All,All,ESRD,All,All,2748,15679,0.1752662797
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Ohio,All,All,Female,All,All,All,106273,479960,0.221420535
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Ohio,All,All,Male,All,All,All,62143,348172,0.178483623
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Ohio,All,American Indian / Alaska Native,All,All,All,All,96,297,0.3232323232
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Ohio,All,Asian,All,All,All,All,1218,6058,0.2010564543
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Ohio,All,Black/African American,All,All,All,All,23220,94283,0.2462798171
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Ohio,All,Hispanic,All,All,All,All,3247,12524,0.2592622165
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Ohio,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Ohio,All,White,All,All,All,All,136636,693300,0.1970806289
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Ohio,Medicare & Medicaid,All,All,All,All,All,58463,194631,0.3003786653
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Ohio,Medicare Only,All,All,All,All,All,109953,633501,0.1735640512
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oklahoma,All,All,All,Aged,All,All,28664,196065,0.1461964145
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oklahoma,All,All,All,All,65-74,All,16208,106099,0.1527629855
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oklahoma,All,All,All,All,75-84,All,9349,67839,0.1378115833
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oklahoma,All,All,All,All,85 and over,All,3532,24569,0.1437583947
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oklahoma,All,All,All,All,All,All,40071,244785,0.1636987561
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oklahoma,All,All,All,All,All,Rural,15167,100528,0.1508733885
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oklahoma,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oklahoma,All,All,All,All,All,Urban,24776,143345,0.1728417454
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oklahoma,All,All,All,All,Less than 65,All,10982,46278,0.2373049829
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oklahoma,All,All,All,Disabled,All,All,10561,43720,0.2415599268
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oklahoma,All,All,All,ESRD,All,All,846,5000,0.1692
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oklahoma,All,All,Female,All,All,All,25428,142312,0.1786778346
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oklahoma,All,All,Male,All,All,All,14643,102473,0.1428961775
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oklahoma,All,American Indian / Alaska Native,All,All,All,All,3928,19449,0.2019641113
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oklahoma,All,Asian,All,All,All,All,242,1800,0.1344444444
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oklahoma,All,Black/African American,All,All,All,All,3095,17376,0.1781192449
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oklahoma,All,Hispanic,All,All,All,All,910,6200,0.1467741935
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oklahoma,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oklahoma,All,White,All,All,All,All,31430,196869,0.1596493099
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oklahoma,Medicare & Medicaid,All,All,All,All,All,11688,53628,0.2179458492
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oklahoma,Medicare Only,All,All,All,All,All,28383,191157,0.1484800452
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oregon,All,All,All,Aged,All,All,58010,234450,0.2474301557
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oregon,All,All,All,All,65-74,All,33623,126079,0.266682001
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oregon,All,All,All,All,75-84,All,18674,80694,0.2314174536
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oregon,All,All,All,All,85 and over,All,6206,29962,0.2071290301
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oregon,All,All,All,All,All,All,72299,271602,0.2661946525
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oregon,All,All,All,All,All,Rural,14283,73164,0.1952189601
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oregon,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oregon,All,All,All,All,All,Urban,58014,198432,0.292362119
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oregon,All,All,All,All,Less than 65,All,13796,34867,0.3956749935
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oregon,All,All,All,Disabled,All,All,13362,33117,0.403478576
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oregon,All,All,All,ESRD,All,All,927,4035,0.229739777
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oregon,All,All,Female,All,All,All,43941,156767,0.28029496
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oregon,All,All,Male,All,All,All,28358,114835,0.2469456176
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oregon,All,American Indian / Alaska Native,All,All,All,All,570,1903,0.2995270625
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oregon,All,Asian,All,All,All,All,1573,5722,0.2749038798
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oregon,All,Black/African American,All,All,All,All,1412,3820,0.3696335079
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oregon,All,Hispanic,All,All,All,All,2581,8813,0.2928628163
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oregon,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oregon,All,White,All,All,All,All,64057,244047,0.2624781292
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oregon,Medicare & Medicaid,All,All,All,All,All,18806,56296,0.3340557056
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Oregon,Medicare Only,All,All,All,All,All,53493,215306,0.2484510418
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Pennsylvania,All,All,All,Aged,All,All,153835,804255,0.1912763987
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Pennsylvania,All,All,All,All,65-74,All,84350,404545,0.2085058523
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Pennsylvania,All,All,All,All,75-84,All,49923,279134,0.1788495848
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Pennsylvania,All,All,All,All,85 and over,All,21401,130295,0.164250355
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Pennsylvania,All,All,All,All,All,All,210853,962876,0.2189825066
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Pennsylvania,All,All,All,All,All,Rural,25356,133050,0.1905749718
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Pennsylvania,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Pennsylvania,All,All,All,All,All,Urban,185457,829484,0.2235811661
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Pennsylvania,All,All,All,All,Less than 65,All,55179,148902,0.3705725914
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Pennsylvania,All,All,All,Disabled,All,All,53751,142552,0.3770624053
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Pennsylvania,All,All,All,ESRD,All,All,3267,16069,0.2033107225
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Pennsylvania,All,All,Female,All,All,All,129280,549810,0.2351357742
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Pennsylvania,All,All,Male,All,All,All,81573,413066,0.1974817584
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Pennsylvania,All,American Indian / Alaska Native,All,All,All,All,80,275,0.2909090909
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Pennsylvania,All,Asian,All,All,All,All,2756,11435,0.2410144294
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Pennsylvania,All,Black/African American,All,All,All,All,23839,88482,0.2694220293
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Pennsylvania,All,Hispanic,All,All,All,All,9492,32472,0.2923133777
